# column 1: time (years from 2000)
# column 2: mean sea level corrected for GIA, seasonal signal removed (mm)
# column 3: standard deviation of data spread (mm)
# column 4: quadratic fit to mean sea level (mm)
      8.5476     27.5243      0.7499     26.2187
      8.5749     26.0667      0.7820     26.3115
      8.6023     24.4651      0.2369     26.4045
      8.6297     25.3299      2.3866     26.4974
      8.6571     24.1873      1.4803     26.5905
      8.6845     24.8639      1.0187     26.6836
      8.7118     23.8822      0.8580     26.7767
      8.7392     25.3789      0.8314     26.8699
      8.7666     26.3199      1.0844     26.9632
      8.7940     26.6237      1.4825     27.0565
      8.8214     26.9763      1.4243     27.1499
      8.8487     25.9859      0.7524     27.2433
      8.8761     27.0628      0.4745     27.3368
      8.9035     28.2364      0.5668     27.4303
      8.9309     29.5365      0.1400     27.5239
      8.9582     26.5950      1.0671     27.6176
      8.9856     26.3564      1.2111     27.7113
      9.0130     27.6933      0.8568     27.8051
      9.0404     27.6301      0.1139     27.8989
      9.0678     27.1727      0.0860     27.9928
      9.0951     26.2860      0.3876     28.0867
      9.1225     26.1701      2.1438     28.1807
      9.1499     27.1099      0.4572     28.2748
      9.1773     29.3168      1.0178     28.3689
      9.2047     30.3594      1.2232     28.4631
